121.6056;119.18039999999999;112.18039999999999;105.5386;110.1094;115.10940000000001;118.03719999999998;130.96099999999998;143.81660000000002;142.1696;140.667;132.4452;126.51339999999999;130.369;125.369;132.016;134.01600000000002;133.8034;134.0934;137.2378;144.3152;151.31519999999998;154.81779999999998;160.3204;164.32039999999998;165.17600000000002;160.176;157.2442;159.24419999999998;161.74159999999998;162.24419999999998;166.176;166.8952;169.176;169.176;168.24419999999998;164.0998;159.59720000000002;156.9502;154.4476;153.15759999999997;149.15759999999997;141.37019999999998;134.37019999999998;130.86759999999998;132.8676;138.1484;132.5014;131.2114;130.2114;128.2114;125.2114;123.2114;127.21139999999998;132.2114;137.35580000000002|0
137.35580000000002;143.6458;149.5776;153.37019999999998;154.22979999999998;153.949;152.0934;150.596;154.17079999999999;157.17079999999999;159.6734;158.67340000000002;156.6734;156.6734;157.176;156.17600000000002;149.176;148.176;146.67340000000002;146.67340000000002;147.17079999999999;148.17079999999999;148.17079999999999;148.59599999999998;143.94899999999998;139.3742;136.7272;141.72719999999998;146.7272;149.72719999999998;154.3702;160.3702;156.86759999999998;157.86759999999998;159.9398;159.9398;159.64979999999997;158.6498;152.7942;147.7942;135.29160000000002;127.0016;121.499;123.499;125.71159999999999;122.71159999999999;119.4216;117.91900000000001;116.919;116.919;116.34419999999999;114.19980000000001|0
114.19980000000001;114.19980000000001;113.19979999999998;113.41760000000001;114.4176;111.9202;121.495;128.495;130.50019999999998;133.8572;144.6498;148.7942;147.8716;151.8716;155.37419999999997;157.3742;157.3742;157.22979999999998;158.22979999999998;156.72719999999998;155.7272;153.22979999999998;152.22979999999998;151.1576;151.1576;150.1576;150.1576;150.7284;151.72839999999997;152.7284;155.7284;156.1576;155.15759999999997;154.22979999999998;154.22979999999998;154.22979999999998;153.15759999999997;155.15759999999997;156.1576;155.37019999999998;153.37019999999998;152.37019999999998;152.37019999999998;149.86759999999998;147.8676;147.5776;145.5776;142.1472;138.1472;135.8572;133.8572;133.8572;133.8572;132.0698;127.06979999999999;119.0698;116.0698;121.06979999999999;129.0698;133.06980000000001;132.0698;127.499;123.6434;121.28519999999999;122.28519999999997;124.4296;124.7866;125.931;127.931;124.4336;119.4336;118.2892;122.217;124.4296;120.9952;119.566|1
119.566;118.919;121.1998;123.12759999999999;125.12759999999999;128.2732;138.06579999999997;148.8532;157.64579999999998;161.00400000000002;165.1496;167.6522;168.6522;167.6522;164.6522;162.6522;161.6522;161.6522;163.6522;166.65220000000002;168.6522;167.6522;166.65220000000002;166.65220000000002;165.6522;163.6522;163.07739999999998;163.07739999999998;162.50259999999997;161.5026;161.5026;161.5026;162.50259999999997;162.50259999999997;161.0;162.0;162.0;163.0;163.0;161.0;157.71;155.70999999999998;153.2756;146.9856;145.5564;147.5564;146.0538;142.0538;142.7638;148.7638;148.9082;145.4056;140.55;135.55;132.1196;128.11960000000002;124.1196;121.1196;113.54879999999999;114.5488;115.97399999999999;115.97399999999999;116.327;116.82959999999999;113.82959999999999|1
113.82959999999999;110.1196;107.6222;121.4096;139.844;151.92139999999998;155.3558;157.14839999999998;158.8676;161.37019999999998;162.2258;161.0814;159.08139999999997;157.0814;155.0814;155.0814;156.2258;157.0814;159.29399999999998;158.294;157.004;154.8596;153.07219999999998;149.70999999999998;146.70999999999998;145.2074;144.1982;142.9082;137.6996;128.844;122.27319999999997;117.4898;111.7734;106.4152;106.5596;106.5596;109.06219999999999;105.637|0
105.637;107.4296;132.5752;169.3678;188.9478;187.02519999999998;180.17079999999999;170.596;161.596;158.94899999999998;160.51979999999998;161.2298;160.1576;157.3702;153.7232;151.14839999999998;149.1484;147.64579999999998;145.6458;143.35580000000002;143.35580000000002;142.5002;142.5002;142.5002;135.3558;120.85319999999999;108.8532|0
108.8532;106.0658;108.0658;113.85319999999999;122.85319999999999;138.5002;151.7902;155.1472;153.64979999999997;148.369;145.9398;141.64579999999998;128.2114|0
128.2114;117.85320000000002;108.7758;108.2732;111.69839999999999;113.41760000000001;126.9202;144.5002;150.5776;146.9398;144.72719999999998;143.7272;143.7272;146.7942;141.79420000000002;125.8572;111.8572;103.5672;101.2772;99.3442;105.8416;115.339;115.339;113.6972;111.6972;111.1276;111.1276;112.69839999999999;111.69839999999999;109.05139999999999;107.554|0
107.554;105.69839999999999;105.7758;116.99759999999999;134.1472;142.7942;143.5134;140.36780000000002;135.86520000000002;110.217;91.1396;90.06219999999999;100.5596|0
100.5596;101.9178;104.20779999999999;106.06339999999999;99.1408;108.7116;122.0016;138.0016;150.7942;155.5134;156.80339999999998;157.8034;160.0934;159.45159999999998;161.45159999999998;162.3072;162.3072;162.1576;160.1576;156.37019999999998;150.8676;138.64579999999998;123.35579999999999;121.8532;123.424;121.9214;119.9214|0
119.9214;112.92139999999999;111.92139999999999;112.8532;110.35579999999999;106.1472;107.93979999999999;118.37419999999999;128.0934;129.0252;125.4596;127.46359999999999;125.4636;122.46359999999999;121.3192;120.46359999999999;117.8166;112.67099999999999;107.7392;107.59360000000001;100.6618;94.1592;91.86919999999999;90.79180000000001;91.7918;97.2892;105.4296;104.1396;101.9952;102.13959999999999|0
102.13959999999999;100.28519999999999;96.217;97.5752;110.86519999999999;127.36779999999999;147.65779999999998;149.6578;143.4452;141.4452;140.4452;138.44519999999997;139.9478;132.94779999999997;124.0922;116.09219999999999;104.087;106.36779999999999;104.86519999999999;95.78779999999999;93.2852;89.566|0
89.566;98.566;100.7116;107.71159999999999;119.0698;133.8572;147.64979999999997;152.5776;152.7272;154.87159999999997;152.37419999999997;149.87159999999997;148.72719999999998;145.9398;141.9398;137.1472;136.1472;130.8572;131.8572;126.06979999999999;119.499;118.49900000000001|0
118.49900000000001;118.6434;119.6434;123.5752;134.5122;142.087;141.8692;140.1592;128.7328;119.2354;120.1672;120.45720000000001;117.52940000000001;117.3168|0
117.3168;121.46119999999999;126.7512;124.7512;116.53859999999999;113.53859999999999;116.0412;117.5386;119.53859999999999;118.5386;112.68299999999999;103.18039999999999;98.8274;97.3248;97.18439999999998;111.68699999999998;104.40619999999998;92.90879999999999|0
92.90879999999999;77.34320000000001;69.6332;78.9232;94.71059999999999;101.7106;106.35239999999999;107.3524;102.49679999999998;91.56899999999999;81.5008;77.5008;74.36439999999999;71.36439999999999;77.224;81.871;85.3002;87.59020000000001|0
87.59020000000001;85.5902;82.0928;77.2372;73.09279999999998;73.5902;80.3002;70.3002;63.3002;65.4446;70.4446;77.30019999999999;74.30019999999999|0
74.30019999999999;69.87100000000001;70.72659999999999;70.3696;75.2252;91.5782;112.149;117.07679999999999;111.07679999999999;114.7908;113.79079999999999;112.149;106.0768;95.0768;83.57419999999999;78.57419999999999;78.9994;85.2068;96.4194;99.1976;102.5506;113.687|0
113.687;120.68299999999999;124.46119999999999;132.4572;139.59359999999998;140.09099999999998;132.091;124.09100000000001;129.30360000000002;138.1592|0
138.1592;143.087;145.5896;149.0922;147.961;136.1868;135.6344;157.0808;172.6728;173.2596;177.2006;0.0;0.0|0
81.6164;82.3264;93.46679999999999;108.7476;116.1006;123.16879999999999;131.7344;138.8748;138.7304;134.15560000000002;131.1556;132.1556;133.1556;132.1556;127.01119999999999;124.01119999999999|0
124.01119999999999;125.07939999999999;126.07939999999998;126.00719999999998;124.07540000000002;125.0754;128.641;131.641;131.7092;129.4152;128.4152;132.4152;133.4834;126.1934;119.04899999999999;116.26159999999999;115.11719999999998;112.8272;112.8272;113.03980000000001;113.03980000000001;114.0398;112.03979999999999;110.82719999999999;113.9716;120.2616;121.1172;120.82719999999999;117.82719999999999;115.03979999999999;113.9676;116.0358;118.0358;121.89139999999999;122.8914;124.74699999999999;126.747;128.39000000000001;127.39;127.39;128.1774;129.68;127.67999999999999;125.75219999999999;124.75219999999999;125.75219999999999;126.7522;125.75219999999999;124.75219999999999;124.2496;123.2496;124.2496;128.2496;132.2496;135.2496;133.24960000000002;131.2496;133.1774;131.1774;129.24960000000002;129.7522;131.7522;133.327;134.47140000000002;133.61579999999998;134.4032;134.5476;133.8376;132.1946;130.19459999999998;129.339;130.339;130.339;130.339;130.27079999999998;132.2708;137.4152;139.4152;138.4152;137.5596;138.5596;140.4192;139.4192;139.4192;138.4192;134.7092;136.70919999999998;140.70919999999998;142.70919999999998;140.21179999999998;138.21179999999998;137.21179999999998;136.2118;135.2118;135.2118;135.7866;135.7866;132.7866;133.7866;135.2892;137.2892;138.2892;139.2892;139.2892;138.2892;137.221;138.22099999999998;140.221;142.221;144.43359999999998;145.43359999999998;145.43359999999998;144.931;142.7866;143.21179999999998;141.2118;136.2118;132.21179999999998;132.7092;133.70919999999998;131.637;129.5596;129.5596;128.5596;126.55959999999999;124.06219999999999;123.06219999999999;123.06219999999999|0
123.06219999999999;123.06219999999999;126.637;134.637;140.63699999999997;142.1396;143.1396;146.1396;149.1396;148.1396;147.9952;150.2852;151.2852;149.99519999999998;150.99519999999998;153.13959999999997;152.1396;150.13959999999997;147.13959999999997;146.21179999999998;148.2118;153.21179999999998;154.2118;147.21179999999998;144.21179999999998;149.1396;151.2078;152.566;152.7116;152.499;154.0016;155.2916;157.7942;161.01600000000002;166.94779999999997;167.16959999999997;166.8166;162.961;157.31919999999997;155.8218;154.7496;152.8178;149.1708;146.45159999999998;139.94899999999998;136.3742;135.80339999999998;135.80339999999998;136.8034;140.80339999999998;150.3742;152.37419999999997;142.72719999999998;135.9398;127.57759999999999;119.7902;122.3558;125.85319999999999;134.3558;135.3558;137.35580000000002;141.3558;143.2114;142.21140000000003;143.7822;148.7822;148.50140000000002;147.5014|0
147.5014;146.004;147.00399999999996;151.7232;158.72320000000002;161.2258;158.2258;150.22580000000002;145.2258;139.2258;141.2258;149.2258;154.2258;155.2258;158.2258;160.7232;160.7232;158.72320000000002;158.72320000000002;159.7232;152.7232;142.7232;136.7232;135.1484;133.14839999999998;138.1484;143.1484;142.14839999999998;140.14839999999998;144.004;149.00400000000002;154.004;154.5014;151.50140000000002;146.5014;146.5014;148.50140000000002;150.5014;154.07219999999998;151.71;153.71;152.99999999999997;149.0;148.8596;152.8596;154.004;151.004;154.004;151.50140000000002;151.7822;148.7822;138.2074;127.41999999999999;126.13;132.13;126.6274;124.0526;125.05259999999998;123.55;122.55;123.0474;124.6182;121.6182;121.54999999999998|0
121.54999999999998;116.55000000000001;110.05259999999998;113.6274;126.20219999999999;134.2022;142.92139999999998;155.42399999999998;156.1484;154.86759999999998;154.86759999999998;156.86759999999998;160.3702;162.37019999999998;163.3702;163.3702;158.37019999999998;152.37019999999998;147.37019999999998;147.37019999999998;149.22979999999998;152.22979999999998;155.22979999999998;157.22979999999998;155.7272;151.7272;147.72719999999998;147.72719999999998;147.72719999999998;145.7272;145.8716;147.8716;146.8716;145.8716;146.01600000000002;156.016;158.01600000000002;150.01599999999996;151.016;151.8716;148.9398;147.64979999999997;140.6498;133.6498;136.6498;145.7942;148.2916;146.2916;138.29160000000002;138.7208;135.146;130.14600000000002;133.14600000000002;139.14600000000002;132.5752;121.14599999999999;125.0698;127.495;130.495;132.495;130.9202;128.77579999999998;127.0658;127.0658;125.85319999999999|0
125.85319999999999;134.8532;143.35580000000002;149.1484;153.8676;154.3702;155.15759999999997;159.15759999999997;160.2258;158.2258;157.2258;157.2258;159.37019999999998;159.37019999999998;159.37019999999998;158.37019999999998;154.72719999999998;157.7272;158.7272;153.72719999999998;146.8716;145.8716;151.8716;159.72719999999998;158.8676;156.86759999999998;155.86759999999998;155.86759999999998;151.86759999999998;145.86759999999998;141.57760000000002;141.57760000000002;146.5776;141.57760000000002;138.7902;139.7902;140.7902;144.79020000000003;147.7902;146.5002;141.0658;132.7758;123.9202;121.9202;125.7758;127.27319999999999;123.2732;119.69839999999999;118.55399999999999;121.0514;119.6222|0
119.6222;117.0474;119.6182;122.3282;123.18379999999999;124.4738;126.40559999999999;129.62740000000002;138.13;147.2796;151.50140000000002;154.004;153.7232;150.7232;149.5776;149.5776;150.1484;149.1484;148.004;146.004;146.294;145.14960000000002;146.1496;147.1496;147.1496;146.1496;144.004;142.004;141.5014;141.5014;137.2114;133.2114;132.85320000000002;128.8532;129.0658;131.0658;126.0658;127.0658;123.0658;118.495;115.92020000000001;113.9202;113.41760000000001;114.4176;114.1276;114.1276;116.19579999999999;115.1958;112.69319999999999;109.5488;108.62219999999999;107.6222|1
107.6222;108.62219999999999;109.6222;113.55000000000001;113.55000000000001;115.0526;118.6274;128.13;138.42000000000002;141.2796;140.7822;144.0722;141.0722;137.5014;138.5014;145.50140000000002;147.5014;143.6458;141.64579999999998;145.2114;137.42399999999998;129.9214;125.9214;123.6314;122.63140000000001;123.2732;122.69839999999999;121.34020000000001;120.83760000000001;114.1946;108.339;107.1934;99.3378;91.33779999999999;90.76700000000001;96.83919999999999;97.8392;97.9796;97.83520000000001|1
97.83520000000001;95.6908;97.2616;103.1172;110.04499999999999;117.6158;120.97399999999999;128.11960000000002;135.6222;140.4096;142.4096;143.6274;144.62740000000002;147.6274;150.13;149.13;149.13;152.20219999999998;153.777;155.7822;160.0722;164.004;166.29399999999998;164.0814;163.0814;158.72320000000002|0
158.72320000000002;157.14839999999998;154.64579999999998;138.85320000000002;128.63139999999999;121.6996;126.6274;132.13;133.42000000000002;135.2074;142.0722;159.29399999999998;168.7284;170.4476;169.30719999999997;168.45159999999998;166.94899999999998;158.7272|0
158.7272;151.86759999999998;153.5776;150.7902;140.7902;130.3558;125.2114;124.27959999999999;132.2074;149.70999999999998;163.0722;163.004;163.7232;166.37019999999998;165.2298;160.8716;155.369;151.6498;150.14719999999997;147.0016;138.49899999999997;135.1408|0
135.1408;136.0634;130.77339999999998;120.48339999999999;114.3378;112.33779999999999;110.3378;106.33779999999999;101.4834|0
101.4834;102.77339999999998;118.4216;146.7116;164.499;167.0016;164.7942;162.1472;145.9976;127.63139999999999;122.62219999999999;125.04740000000001;123.0474;119.55000000000001;129.2022;149.424;165.1484;167.37019999999998;166.22979999999998;166.22979999999998;164.7272;165.8676|0
165.8676;157.5014;150.7822;145.2796;142.42000000000002;139.6274;140.05259999999998;138.4056;134.6182;136.6182;133.4056;129.9082;132.1982;140.13;145.42000000000002;147.20739999999998;148.71;152.07219999999998;150.07219999999998;149.7822;149.7822;146.20739999999998;140.20739999999998;139.2756;139.9856;139.19819999999999;139.9082;138.4056;133.6182;126.32819999999998;121.32820000000001|0
121.32820000000001;120.97;121.68;120.38999999999999;117.1;114.747;113.747;114.39399999999999;111.39399999999998;107.0358;103.0358;104.0358;106.394;105.7522;104.327;113.0474;131.05259999999998;146.19819999999999;152.2756;155.70999999999998;156.0;158.0;158.99999999999997;158.85559999999998;158.85559999999998;157.85559999999998|0
157.85559999999998;157.85559999999998;153.2808;148.7782;145.7782;144.2756;143.13;140.6274;139.6274;140.6274;146.13;146.42;146.77700000000002;148.424;148.3558;148.7902;148.6498;148.369|0
148.369;148.016;153.016;155.369;149.7942;137.85719999999998;131.56719999999999;128.4176;123.34019999999998;116.69319999999999;111.6932;113.12759999999999;121.2772|0
121.2772;130.0016;138.29160000000002;146.2234;151.6578;151.3678;140.36780000000002;131.8652;126.86519999999999;116.14599999999999;107.14599999999999;109.146;114.7208;125.5122;135.58960000000002;143.0922;142.0922;140.667|0
81.6164;91.6164;101.04679999999999;106.04679999999999;104.90239999999999;108.115;116.8262;126.74879999999999;132.6044;131.527;129.4548;127.9522;127.7344;127.7344;132.3774;133.233|0
